include,exclude_reason,publisher,publisher_type,publisher_basis,status_guess,title,owner,layer_name,feature_count,layer_url,item_id,seeded
1,,City of Federal Way AGOL,public,arcgis org,existing,CityFiber_WebUpload_R2,s_curry,FiberCable,14,https://services7.arcgis.com/nNFRPD700OKIXF3J/arcgis/rest/services/CityFiber_WebUpload_R2/FeatureServer/4,a550048389b54368917528a56aaa9b63,
1,,City of South San Francisco,public,arcgis org,existing,Verizon,jhanderson,Verizon Fiber,14,https://services5.arcgis.com/inY93B27l4TSbT7h/arcgis/rest/services/Verizon/FeatureServer/0,a7d32606fca64788a9e7c87bf9a1ab07,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,2016 Segment,13,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/0,63c67556a5594b65b86e4d5a3644ea93,
1,,City of Centerville,public,arcgis org,existing,Fiber Audit 2026_WFL1,mryan@centervilleohio.gov_centervilleohio,Polylines,13,https://services.arcgis.com/M5UrDFRz2ZRTplQC/arcgis/rest/services/Fiber_Audit_2026_WFL1/FeatureServer/32,5eb07580b49c4fc7a63915af90c967f5,
1,,online.greenwoodvillage.com,public,server hostname,existing,Website Public,GreenwoodVillage,TruckRoute,13,https://online.greenwoodvillage.com/server/rest/services/City/Website_Public/MapServer/34,f1239f202d884672a3957c142a30c657,
1,,"Botetourt County, VA",public,owner username (hand-checked),existing,BoCo_Commercial_fiber,sandie_botetourt,Lines,13,https://services6.arcgis.com/6h5xc2eGkGuRiFia/arcgis/rest/services/BoCo_Commercial_fiber/FeatureServer/2,9be432b2740c4377b1c0b055daae8850,
1,,Wayne State University,public,arcgis org,existing,WSU Utilities,eq4010_waynestateGIS0,Cable_Lines,13,https://services2.arcgis.com/6luuUoENRhtlTjOc/arcgis/rest/services/WSU_Utilities/FeatureServer/8,10a2c60c58d54764aee6b2d5ac2b7ee1,
1,,Marion County Oregon,public,arcgis org,existing,CommShotLines,Marion_County,CommShotLines,13,https://services1.arcgis.com/sYGZnQPdJ0azuLyn/arcgis/rest/services/CommShotLines/FeatureServer/0,835e447f837b4e289be91bb41122e4f8,
1,,Erie County GIS Advisory Board,public,arcgis org,planned,ProposedTelecomFiberLines,ttaylor_ECGISAB9,Polylines,12,https://services3.arcgis.com/r00vmm8eIzAwdHlO/arcgis/rest/services/ProposedTelecomFiberLines/FeatureServer/2,cccb1535b0494ed0adf4ed91e797414c,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Internal_Fiber_Line_WFL1,CentennialGIS,Fiber,12,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Internal_Fiber_Line_WFL1/FeatureServer/1,6669b20907bf434fa419849c13a93179,
1,,City of South San Francisco,public,arcgis org,existing,DigOnce,jhanderson,Dig Once Conduit,12,https://services5.arcgis.com/inY93B27l4TSbT7h/arcgis/rest/services/DigOnce/FeatureServer/3,8ee743f95b29455588c294ea4a51a28c,
1,,Hudson County Interactive Mapping Initiative,public,arcgis org,existing,Fiber_0417,dkrasnuk,HC_Fiber,11,https://services3.arcgis.com/Stu7jwuXrnM0myT0/arcgis/rest/services/Fiber_0417/FeatureServer/0,8f48385b96d7403b8f6e0c7d269e2b3c,
1,,"Region VII Planning & Development Council, WV",public,owner username (hand-checked),existing,Phase 2 Route,regionviipdc,Phase 2 Route,11,https://services6.arcgis.com/bBYVUvmRNNAidhU3/arcgis/rest/services/Phase_2_Route/FeatureServer/0,d6e22857acc64037947b136a077f71d1,
1,,City of East Point,public,arcgis org,existing,Extended Fiberline,panteracuatro,Line layer,11,https://services7.arcgis.com/CPLm4MuWYjfnA2R9/arcgis/rest/services/Extended_Fiberline/FeatureServer/0,b3f3528497944dc28ea73572765cc5fd,
1,,"Madison County / City of Rexburg, ID",public,arcgis org (hand-checked),existing,Fiber Features Jan 2020,cole.hibbard,Public Fiber,11,https://services1.arcgis.com/EiEr2xT4gB5AIOtc/arcgis/rest/services/Fiber_Features_Jan_2020/FeatureServer/1,526d68c4be5041e1962caf992630633f,
1,,Muscatine Area Geographic Information Consortium,public,arcgis org,planned,Fiber Design Cables and Conduit lines NA2011,MAGICAdmin,Communications_FiberCable_Design,11,https://services.arcgis.com/YKu9KTHe0ln1JUmf/arcgis/rest/services/FiberCables_gdb/FeatureServer/0,2bbed5ed187942eeb55825820ae6e078,
1,,"Montgomery County, MD",public,arcgis org,existing,Fiber Routes Commercial,yachi.chen,DF&I (2019),10,https://services.arcgis.com/hdlG36cOubTzNDBb/arcgis/rest/services/Fiber_Routes_Commercial/FeatureServer/1,8cc92662dd614663a9842a8148239c7d,
1,,"City of Greenville, IL",public,server hostname (hand-checked),existing,Fiber_Optic,astroud_Greenville,Fiber Optic Conduit,10,https://portal.greenvilleillinois.com/cog_server/rest/services/Fiber_Optic/MapServer/1,45f7582ba6cb4ab9b71ecb37b76bf523,
1,,County of Summit GIS,public,arcgis org,existing,Fiber Ring Map _ 8_03_2023_WFL1,Summit_Admin,Fairlawn Fiber Middle Mile MVP,10,https://services3.arcgis.com/3Ukh5HzAdI6WZ3KP/arcgis/rest/services/Fiber_Ring_Map___8_03_2023_WFL1/FeatureServer/0,64f11fe67c014666b764e4dc7ea1479a,
1,,App State GIS,public,item credits,existing,Google_Earth_Placemark_NRLP_Verizon,eddie1975,AppState_FacultyST_CableLine_KMZ_06052023SP,10,https://services2.arcgis.com/wdQEqhSQSuYA89VW/arcgis/rest/services/Google_Earth_Placemark_NRLP_Verizon/FeatureServer/2,e1e5a44fc62b4ae38ede83a942e1f938,
1,,City of Bay City,public,arcgis org,existing,SubstationFiberMap,tkunde15,Communication Cable,10,https://services6.arcgis.com/qEGIvpJUxjqfBKaP/arcgis/rest/services/SubstationFiberMap/FeatureServer/2,d40d5d31b00b4a4eaf4e2b0199415d50,
1,,"City of Mesquite, Nevada",public,arcgis org,existing,FiberNetwork,rkammerer,Information Technology (Brown Tube),9,https://services7.arcgis.com/47djI2dDVjy1gZox/arcgis/rest/services/FiberNetwork/FeatureServer/4,5329b113f7c04cba974a7f81873b8a7a,
1,,City and County of San Francisco,public,arcgis org,existing,05_26_2026_Fiber Optic Cable Map_WFL1,nick.webster_sfdt,24ct_OH,9,https://services.arcgis.com/Zs2aNLFN00jrS4gG/arcgis/rest/services/05_26_2026_Fiber_Optic_Cable_Map_WFL1/FeatureServer/20,f17d9328d66b4f8381daf4852a1563f2,
1,,City of Menifee,public,arcgis org,existing,Prospective Fiber Routes,khaessly_com,Routes,9,https://services.arcgis.com/RjTKod25O4b8SbZx/arcgis/rest/services/Prospective_Fiber_Routes/FeatureServer/1,c44a42df7d854694860f83ff7fc3f855,
1,,Clayton County GIS,public,arcgis org,existing,Traffic Network (View-Only),Robert.Zimmerman@claytoncountyga.gov_CCCD_GIS,Empty Conduit,9,https://services5.arcgis.com/m528W8U8YDYeMPrQ/arcgis/rest/services/Traffic_Network_view/FeatureServer/52,9b4590645f2e48a4a2631ac1612f2d93,
1,,City of Aspen GIS AGOL,public,arcgis org,planned,Proposed Fiber Network,CityofAspenGIS,Conduit Proposed,9,https://services3.arcgis.com/5FkYBrhNzpVtlA6F/arcgis/rest/services/Proposed_Fiber_Network/FeatureServer/4,b99171fed2014365b26b6c4848a6dc7c,
1,,Port of Galveston,public,arcgis org,existing,CommunicationsSystem,JwillisPOG,Wire Duct Bank,9,https://services1.arcgis.com/RcfrTSKiiG2fgqIh/arcgis/rest/services/CommunicationsSystem_ade93ccc08074d62a04a4cb228457389/FeatureServer/905102,1c746d5d2dd74985befb4a0709289e00,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,2010 Segment,8,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/7,63c67556a5594b65b86e4d5a3644ea93,
1,,"Harnett County, NC",public,owner username (hand-checked),planned,Fiber Planning,gisadmin_harnett,FiberLinesIT,8,https://services6.arcgis.com/JUqSVFZXra1AhP6M/arcgis/rest/services/Fiber_Planning/FeatureServer/1,a8b2586459c04f049f1561eb1adaf020,
1,,SturgeonBayUtilities,public,owner username,existing,Sturgeon Bay Utilities - Facilities for TDS Fiber (2026-08-07),SturgeonBayUtilities,Lateral,8,https://services5.arcgis.com/06G6KiiN2DzsdV2c/arcgis/rest/services/Sturgeon_Bay_Utilities_-_Facilities_for_TDS_Fiber_(2026-08-07)/FeatureServer/34,08798f02ff174b1bbc1c4b5cfb9bbc93,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber_March2016,CentennialGIS,Publishing_Data.DBO.LPS_backboneconduitandfiberbuild,8,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_March2016/FeatureServer/19,dc51724abb714cdf8b3beaa7628cb971,
1,,City of Federal Way AGOL,public,arcgis org,existing,CityFiber_WebUpload_R3,s_curry,Conduit,8,https://services7.arcgis.com/nNFRPD700OKIXF3J/arcgis/rest/services/CityFiber_WebUpload_R3/FeatureServer/5,23f521b923384d789abd5530ffb3ae1c,
1,,City of South San Francisco,public,arcgis org,existing,DigOnce,jhanderson,SSF Fiber,8,https://services5.arcgis.com/inY93B27l4TSbT7h/arcgis/rest/services/DigOnce/FeatureServer/2,8ee743f95b29455588c294ea4a51a28c,
1,,Florida DOT District 7 (Westshore Interchange project),public,public agency project account (hand-checked),existing,FDOT D7 Westshore surveyed utilities: Intermedia,,UTEXRD_INTERMEDIA_20240701,8,https://services9.arcgis.com/ssjvmF1sZLRQUcYv/arcgis/rest/services/UTEXRD_INTERMEDIA_20240701/FeatureServer/203,,infrapedia lead
1,,LA County Sanitation Districts,public,item credits (hand-checked),existing,UndergroundUtilities,nathanheick@lacsd.org,Communication Lines,7,https://services6.arcgis.com/mfr5GsRh8UYwsJgO/arcgis/rest/services/UndergroundUtilities/FeatureServer/17,bccf8a3426e94a1dbd2c4ac5ab523b8e,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,1996 Segment,7,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/19,63c67556a5594b65b86e4d5a3644ea93,
1,,City and County of San Francisco,public,arcgis org,existing,05_26_2026_Fiber Optic Cable Map_WFL1,nick.webster_sfdt,864ct_UG,7,https://services.arcgis.com/Zs2aNLFN00jrS4gG/arcgis/rest/services/05_26_2026_Fiber_Optic_Cable_Map_WFL1/FeatureServer/3,f17d9328d66b4f8381daf4852a1563f2,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,IKEA Fiber Area,apowers@centennialco.gov_Centennial,Conduit Route ,7,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/IKEA_Fiber_Area/FeatureServer/1,2d0f4dc6d7214fcf9589a764f4867820,
1,,County of Los Angeles,public,arcgis org,existing,L.A. County Fiber Lines,nfranchino@planning.lacounty.gov_lacounty,fiber_lines,7,https://services.arcgis.com/RmCCgQtiZLDCtblq/arcgis/rest/services/fiber_lines/FeatureServer/0,0d741021de7740789c0fe8d3adb3f8a8,
1,,City of Redding GIS,public,arcgis org,existing,FiberRFP,skincaid,FiberLine,7,https://services2.arcgis.com/3cLBYFivUvlzVu0H/arcgis/rest/services/FiberRFP/FeatureServer/1,d5f78207a39b4698b92a09db703959f4,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber_March2016,CentennialGIS,Publishing_Data.DBO.southmetro_newfiber_existingconduit,7,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_March2016/FeatureServer/9,dc51724abb714cdf8b3beaa7628cb971,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber_March2016,CentennialGIS,Publishing_Data.DBO.southmetro_lateralconduit_fiberbuildout,7,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_March2016/FeatureServer/22,dc51724abb714cdf8b3beaa7628cb971,
1,,Mohave County Arizona GIS,public,arcgis org,existing,Fiber Cable Runs,teeben70,Fiber Cable Runs,7,https://services7.arcgis.com/lmLFfg1NId9XINIK/arcgis/rest/services/Fiber_Cable_Runs/FeatureServer/0,3428ad8707494823a8e86c3d23d51cc0,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,2004 Segment,6,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/14,63c67556a5594b65b86e4d5a3644ea93,
1,,"City of Tomball, TX",public,owner username (hand-checked),existing,Fiber Optic Public View,jsalgado_tomball,Fiber Optic,6,https://services2.arcgis.com/Q162lMMZLeb8KwDU/arcgis/rest/services/Fiber_Optic_Public_View/FeatureServer/0,e6890f4e204543c2a21e7390070e311a,
1,,City of Amarillo,public,arcgis org,existing,COAFiberOptic,City_of_Amarillo,Live Phone Cable,6,https://services6.arcgis.com/Vdk8uHgdgYx8ZqS6/arcgis/rest/services/COAFiberOptic/FeatureServer/1,0ede31450ad94e85a1194f91e5ebe265,
1,,City of Amarillo,public,arcgis org,existing,COAFiberOptic,City_of_Amarillo,Abandoned Phone Cable,6,https://services6.arcgis.com/Vdk8uHgdgYx8ZqS6/arcgis/rest/services/COAFiberOptic/FeatureServer/4,0ede31450ad94e85a1194f91e5ebe265,
1,,City of Amarillo,public,arcgis org,existing,City Fiber Telecommunications,City_of_Amarillo,Phone,6,https://services6.arcgis.com/Vdk8uHgdgYx8ZqS6/arcgis/rest/services/City_Fiber_Telecommunications/FeatureServer/1,c802490df2734d22ae2648b4c27f0120,
1,,Atlanta Department of Transportation and Public Works,public,arcgis org,existing,Atlanta Beltline Fiber Route,dpwdata_atl,Atlanta Beltline Fiber Route,6,https://services2.arcgis.com/zLeajbicrDRLQcny/arcgis/rest/services/Atlanta_Beltline_Fiber_Route/FeatureServer/0,d8d8523758f04a18aac18ce383d62df2,
1,,"Alex Harnocz, AICP
(City of Lakewood - City Planner)",public,item credits,existing,Everstream Fiber Network,josh_conrad,Everstream,6,https://services5.arcgis.com/tH1j0ErvAo6IVI7r/arcgis/rest/services/Everstream/FeatureServer/0,b8c6045d06854b9e856b91798bddb430,
1,,City of Oakland GIS,public,arcgis org,planned,Proposed Fiber Network,ealvarez_oakgis,Oakland Connect Proposed Fiber,6,https://services.arcgis.com/9tC74aDHuml0x5Yz/arcgis/rest/services/Proposed_Fiber_Network/FeatureServer/0,df553e2d045642f5b06e5e6c6a0d69ab,
1,,"County of Franklin, VA",public,arcgis org,existing,County Fiber,FC.GIS,County_Fiber,6,https://services9.arcgis.com/AzdpqVmJ5GjGWCoI/arcgis/rest/services/County_Fiber/FeatureServer/0,84480cf84a9b4b9da346af0db58d51c0,
1,,City of Federal Way AGOL,public,arcgis org,existing,CityFiber_WebUpload_R2,s_curry,Conduit,6,https://services7.arcgis.com/nNFRPD700OKIXF3J/arcgis/rest/services/CityFiber_WebUpload_R2/FeatureServer/5,a550048389b54368917528a56aaa9b63,
1,,"Franklin County VA GIS, 2021",public,item credits,existing,IT Facilities,FC.GIS,Fiber Lines - County,6,https://gis.franklincountyva.gov/arcgis/rest/services/InternalServices/IT_Facilities/MapServer/5,2e0456bdcd894671b08ff2cf2bb4f835,
1,,"Rock County, Wisconsin Location Information Online",public,arcgis org,existing,Broadband Fiber,RockCountyGIS,Broadband_Fiber,6,https://services3.arcgis.com/iP3EkckmBHOMrtt5/arcgis/rest/services/Broadband_Fiber/FeatureServer/0,d8cda2f14bea44fea1d0dbbeabea24c9,
1,,"City of Lewisville, Texas",public,arcgis org,existing,Fiber Optics View,nlibassi@cityoflewisville.com_Lewisville,DentonCountyFiberCityRing,5,https://services2.arcgis.com/kXGqZY4GIOcEYxoF/arcgis/rest/services/Fiber_Optics_View/FeatureServer/9,db303eb3a2134a6fa4c797d6e888fcf5,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,2015 Segment,5,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/2,63c67556a5594b65b86e4d5a3644ea93,
1,,Village of Westmont GIS,public,arcgis org,existing,Fiber Optic (view),westmontgis,FiberOptic,5,https://services5.arcgis.com/XWUAZV69Zk3cPZHa/arcgis/rest/services/Fiber_Optic_(view)/FeatureServer/0,5074cfa013404ca6bf03c5a69cc36ed5,
1,,Region 4 Planning and Development Council,public,arcgis org,planned,Nicholas ReConnect Proposed Buried Fiber Routes,Region4,ProposedFiberR_Updated_Prop_Buried_Fiber,5,https://services8.arcgis.com/aPNo3KjV6fgrbzfN/arcgis/rest/services/Nicholas_ReConnect_Proposed_Buried_Fiber_Routes/FeatureServer/44,b927b3aba51f42e19d0976720f8f3269,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber Line Backbone VIEW,CentennialGIS,Fiber,5,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_Line_Backbone_VIEW/FeatureServer/0,2077da867ffe4e2bb2882ce70e8b5654,
1,,Tennessee Valley Authority,public,arcgis org,existing,Fiberon Transmission Lines,TVA-GIS,FiberonTransmission_Lines,5,https://services.arcgis.com/w8auYAijfGK1Mydj/arcgis/rest/services/FiberonTransmission_Lines/FeatureServer/0,fcb2a9bb5e9e43879e44f83fad378ce3,
1,,Mohawk Council of Kahnawà:ke,public,arcgis org,existing,Fiber_Cable_Information,BradfordDean,Fiber_Cable_Information,5,https://services8.arcgis.com/0EarEyaTySs7q51C/arcgis/rest/services/Fiber_Cable_Information/FeatureServer/1,120367c6ea244ed58515fed74844b95d,
1,,"City of Cedar Hill, TX",public,arcgis org,planned,Fiber_Optic_Lines,CCH_AGOL_Manager,GISDATA.GISOWNER.Proposed_CHISD_FiberOpticLines,4,https://services2.arcgis.com/c4jK8v4C9UDiTgJU/arcgis/rest/services/Fiber_Optic_Lines/FeatureServer/0,f3e4aa1a076e463ab2a4e04af32a7299,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,2013 Segment,4,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/4,63c67556a5594b65b86e4d5a3644ea93,
1,,City and Borough of Sitka,public,arcgis org,existing,Fiber Optic Line,joshua.houston.cityofsitka,Fiber Line,4,https://services7.arcgis.com/EozEvrS4g3SEhtG3/arcgis/rest/services/Fiber_Optic_Line/FeatureServer/6,01749076e40645168089580f57b11507,
1,,City and County of San Francisco,public,arcgis org,existing,05_26_2026_Fiber Optic Cable Map_WFL1,nick.webster_sfdt,72ct_OH,4,https://services.arcgis.com/Zs2aNLFN00jrS4gG/arcgis/rest/services/05_26_2026_Fiber_Optic_Cable_Map_WFL1/FeatureServer/15,f17d9328d66b4f8381daf4852a1563f2,
1,,"City of Fayetteville, AR",public,item credits,planned,Other Utilities,FayettevilleAR,Proposed Fiber Cable,4,https://maps.fayetteville-ar.gov/server/rest/services/Other_Utilities/MapServer/4,d7c1603f410c4ba6a096fe8fe12d12e2,
1,,City of Jackson GIS,public,arcgis org,existing,JPS Lit Community COJ Fiber 2021_WFL1,mmaberry,Export_InLine_Aerial_Fiber,4,https://services2.arcgis.com/n0wqzAPJddc1vROD/arcgis/rest/services/JPS_Lit_Community_COJ_Fiber_2021_WFL1/FeatureServer/7,f722349f8a5d40c9a39a26ae03c75e19,
1,,Region 4 Planning and Development Council,public,arcgis org,planned,NCC ReConnect Proposed Buried Fiber Routes,Region4,ProposedFiberR_Prop_Buried_Fiber,4,https://services8.arcgis.com/aPNo3KjV6fgrbzfN/arcgis/rest/services/NCC_ReConnect_Proposed_Buried_Fiber_Routes/FeatureServer/2,34bc5428d4b348c696d6a7cd0858a962,
1,,Arizona State University- Admin Usage,public,arcgis org,existing,Fiber_Routes,dblaisde_asuadmin,Fiber_Routes,4,https://services5.arcgis.com/aYs2RC3pluEvAuE3/arcgis/rest/services/Fiber_Routes/FeatureServer/0,e1d2e8a44b87492cb34fd05aa65f2dff,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,FiberLinesMap,CentennialGIS,Fiber,4,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/FiberLinesMap/FeatureServer/0,e556490b28ce4cbaafec7f16a685144e,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber_March2016,CentennialGIS,Publishing_Data.DBO.LPS_newfiberinexistingconduit,4,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_March2016/FeatureServer/7,dc51724abb714cdf8b3beaa7628cb971,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber_March2016,CentennialGIS,Publishing_Data.DBO.LPS_newfiberinexistingconduit_1,4,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_March2016/FeatureServer/15,dc51724abb714cdf8b3beaa7628cb971,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber_March2016,CentennialGIS,Publishing_Data.DBO.southmetro_backboneconduitfiber,4,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_March2016/FeatureServer/18,dc51724abb714cdf8b3beaa7628cb971,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber_March2016,CentennialGIS,Publishing_Data.DBO.dc_connectivity_newconduit_fiberbuild,4,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_March2016/FeatureServer/23,dc51724abb714cdf8b3beaa7628cb971,
1,,City of South San Francisco,public,arcgis org,existing,DigOnce,jhanderson,Dig Once Paving No Fiber No SIC,4,https://services5.arcgis.com/inY93B27l4TSbT7h/arcgis/rest/services/DigOnce/FeatureServer/0,8ee743f95b29455588c294ea4a51a28c,
1,,City of South San Francisco,public,arcgis org,planned,digonceoupdate_service,jhanderson,PotentialFutureIIGRoutes,4,https://services5.arcgis.com/inY93B27l4TSbT7h/arcgis/rest/services/digonceoupdate_service/FeatureServer/1,db65463b73af4f028fb2f7904dd03021,
1,,Spokane Regional Transportation Council,public,arcgis org,existing,Regional ITS Infrastructure _April 2024__WFL1,bkloskey,Fiber Lines,4,https://services1.arcgis.com/Ub7Rr4y0UspW2NcJ/arcgis/rest/services/Regional_ITS_Infrastructure__April_2024__WFL1/FeatureServer/18,44713fbb48b94fa59d31a84481076239,
1,,ArcGIS Online for Skagit County,public,arcgis org,existing,FiberWebMapAGOL,rvaughan_SkagitCounty,2014 Segment,3,https://services1.arcgis.com/ipyDbwUQfysOAPQq/arcgis/rest/services/FiberWebMapAGOL/FeatureServer/3,63c67556a5594b65b86e4d5a3644ea93,
1,,Cheyenne and Laramie County GIS Cooperative,public,arcgis org,existing,Archer Fiber Infrastructure_WFL1,JordanEvans1,Fiber Paths,3,https://services1.arcgis.com/e5t4ywWgRBNUuDeU/arcgis/rest/services/Archer_Fiber_Infrastructure_WFL1/FeatureServer/4,1a7038d678fd4219ba21779a425cf631,
